combination_id,confidence,field,indoor_model,normalized_value,outdoor_model,raw_label,raw_value,source_column,source_pdf_page,source_printed_page,source_row,unit,verification_method
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,power_input_kw,FBA100BVMA9,3.17,RZA100DV1,Điện năng tiêu thụ / Làm lạnh 1 / kW,3.17,9,59,116|117,10,kW,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,2.90,RZA100DV1,Sưởi 2 / kW,2.90,9,59,116|117,11,kW,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,cop,FBA100BVMA9,3.15,RZA100DV1,COP / Làm lạnh / kW/kW,3.15,9,59,116|117,12,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,3.86,RZA100DV1,Sưởi / kW/kW,3.86,9,59,116|117,13,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,cspf,FBA100BVMA9,5.33,RZA100DV1,CSPF / Làm lạnh / kWh/kWh,5.33,9,59,116|117,14,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,----------,RZA100DV1,Dàn lạnh / Màu sắc,----------,9,59,116|117,15,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,airflow,FBA100BVMA9,32 / 27 / 22.5,RZA100DV1,Quạt / Lưu lượng gió (C / TB / T) / m3/phút,32 / 27 / 22.5,9,59,116|117,16,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,"1,130 / 953 / 794",RZA100DV1,cfm,"1,130 / 953 / 794",9,59,116|117,17,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,external_static_pressure_pa,FBA100BVMA9,Định mức 50 (50-150),RZA100DV1,Áp suất tĩnh bên ngoài 4 / Pa,Định mức 50 (50-150),9,59,116|117,18,Pa,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,noise_level,FBA100BVMA9,38 / 35.5 / 33,RZA100DV1,Độ ồn 5 (C / TB / T) / dB(A),38 / 35.5 / 33,9,59,116|117,19,dB(A),
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,----------,RZA100DV1,Phin lọc khí 6,----------,9,59,116|117,20,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,"245X1,400X800",RZA100DV1,Kích thước (CXRXD) / mm,"245X1,400X800",9,59,116|117,21,mm,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,47,RZA100DV1,Trọng lượng máy / kg,47,9,59,116|117,22,kg,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,14 đến 25,RZA100DV1,Phạm vi hoạt động / Làm lạnh / °CWB,14 đến 25,9,59,116|117,23,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,15 đến 27,RZA100DV1,Sưởi / °CDB,15 đến 27,9,59,116|117,24,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,Trắng ngà,RZA100DV1,Dàn nóng / Màu sắc,Trắng ngà,9,59,116|117,25,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,Ống đồng cánh nhôm,RZA100DV1,Dàn tản nhiệt / Loại,Ống đồng cánh nhôm,9,59,116|117,26,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,compressor_type,FBA100BVMA9,Swing dạng kín,RZA100DV1,Máy nén / Loại,Swing dạng kín,9,59,116|117,27,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,2.4,RZA100DV1,Công suất động cơ / kW,2.4,9,59,116|117,28,kW,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FBA100BVMA9,2.6 (Đã nạp cho 30 m),RZA100DV1,Mức nạp môi chất làm lạnh (R32) / kg,2.6 (Đã nạp cho 30 m),9,59,116|117,29,kg,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,noise_level,FBA100BVMA9,49 / 53,RZA100DV1,Độ ồn 5 / Làm lạnh / Sưởi / dB(A),49 / 53,9,59,116|117,30,dB(A),
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,45,RZA100DV1,Chế độ vận hành ban đêm / dB(A),45,9,59,116|117,31,dB(A),
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,990X940X320,RZA100DV1,Kích thước (CXRXD) / mm,990X940X320,9,59,116|117,32,mm,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,69,RZA100DV1,Trọng lượng máy / kg,69,9,59,116|117,33,kg,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,-5 đến 46,RZA100DV1,Phạm vi hoạt động / Làm lạnh / °CDB,-5 đến 46,9,59,116|117,34,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,-15 đến 15.5,RZA100DV1,Sưởi / °CWB,-15 đến 15.5,9,59,116|117,35,,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,liquid_pipe_mm,FBA100BVMA9,o/9.5,RZA100DV1,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,9,59,116|117,36,mm,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,o/15.9,RZA100DV1,Hơi (Loe) / mm,o/15.9,9,59,116|117,37,mm,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZA100DV1,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),9,59,116|117,38,mm,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,Kết nối lỗ đường kính trong o/25,RZA100DV1,Dàn nóng 7 / mm,Kết nối lỗ đường kính trong o/25,9,59,116|117,39,mm,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FBA100BVMA9,75 (Chiều dài tương đương 90),RZA100DV1,Chiều dài tối đa ống nối các thiết bị / m,75 (Chiều dài tương đương 90),9,59,116|117,40,m,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA100BVMA9,30,RZA100DV1,Chênh lệch độ cao tối đa trong lắp đặt / m,30,9,59,116|117,41,m,
FBA100BVMA9/RZA100DV1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA100BVMA9,Cả ống lỏng và ống hơi,RZA100DV1,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,9,59,116|117,42,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",RZA125DV1,Nguồn điện / Dàn lạnh,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",10,59,116|117,4,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"1 Pha, 220-240V, 50Hz",RZA125DV1,Dàn nóng,"1 Pha, 220-240V, 50Hz",10,59,116|117,5,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,cooling_capacity_kw,FBA125BVMA9,12.5 (5.0-14.0),RZA125DV1,"Công suất làm lạnh 1,3 Định mức (Tối thiểu - Tối đa) / kW",12.5 (5.0-14.0),10,59,116|117,6,kW,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,cooling_capacity_btu,FBA125BVMA9,"42,700 (17,100-47,800)",RZA125DV1,Btu/h,"42,700 (17,100-47,800)",10,59,116|117,7,Btu/h,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,heating_capacity_kw,FBA125BVMA9,14.0 (5.1-16.0),RZA125DV1,"Công suất sưởi 2,3 Định mức (Tối thiểu - Tối đa) / kW",14.0 (5.1-16.0),10,59,116|117,8,kW,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,heating_capacity_btu,FBA125BVMA9,"47,800 (17,400-54,600)",RZA125DV1,Btu/h,"47,800 (17,400-54,600)",10,59,116|117,9,Btu/h,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,power_input_kw,FBA125BVMA9,3.74,RZA125DV1,Điện năng tiêu thụ / Làm lạnh 1 / kW,3.74,10,59,116|117,10,kW,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,3.73,RZA125DV1,Sưởi 2 / kW,3.73,10,59,116|117,11,kW,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,cop,FBA125BVMA9,3.34,RZA125DV1,COP / Làm lạnh / kW/kW,3.34,10,59,116|117,12,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,3.75,RZA125DV1,Sưởi / kW/kW,3.75,10,59,116|117,13,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,cspf,FBA125BVMA9,5.30,RZA125DV1,CSPF / Làm lạnh / kWh/kWh,5.30,10,59,116|117,14,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,----------,RZA125DV1,Dàn lạnh / Màu sắc,----------,10,59,116|117,15,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,airflow,FBA125BVMA9,36 / 30.5 / 25,RZA125DV1,Quạt / Lưu lượng gió (C / TB / T) / m3/phút,36 / 30.5 / 25,10,59,116|117,16,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"1,271 / 1,077 / 883",RZA125DV1,cfm,"1,271 / 1,077 / 883",10,59,116|117,17,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,external_static_pressure_pa,FBA125BVMA9,Định mức 50 (50-150),RZA125DV1,Áp suất tĩnh bên ngoài 4 / Pa,Định mức 50 (50-150),10,59,116|117,18,Pa,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,noise_level,FBA125BVMA9,40 / 37.5 / 35,RZA125DV1,Độ ồn 5 (C / TB / T) / dB(A),40 / 37.5 / 35,10,59,116|117,19,dB(A),
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,----------,RZA125DV1,Phin lọc khí 6,----------,10,59,116|117,20,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"245X1,400X800",RZA125DV1,Kích thước (CXRXD) / mm,"245X1,400X800",10,59,116|117,21,mm,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,47,RZA125DV1,Trọng lượng máy / kg,47,10,59,116|117,22,kg,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,14 đến 25,RZA125DV1,Phạm vi hoạt động / Làm lạnh / °CWB,14 đến 25,10,59,116|117,23,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,15 đến 27,RZA125DV1,Sưởi / °CDB,15 đến 27,10,59,116|117,24,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,Trắng ngà,RZA125DV1,Dàn nóng / Màu sắc,Trắng ngà,10,59,116|117,25,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,Ống đồng cánh nhôm,RZA125DV1,Dàn tản nhiệt / Loại,Ống đồng cánh nhôm,10,59,116|117,26,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,compressor_type,FBA125BVMA9,Swing dạng kín,RZA125DV1,Máy nén / Loại,Swing dạng kín,10,59,116|117,27,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,3.3,RZA125DV1,Công suất động cơ / kW,3.3,10,59,116|117,28,kW,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FBA125BVMA9,3.75 (Đã nạp cho 30 m),RZA125DV1,Mức nạp môi chất làm lạnh (R32) / kg,3.75 (Đã nạp cho 30 m),10,59,116|117,29,kg,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,noise_level,FBA125BVMA9,49 / 51,RZA125DV1,Độ ồn 5 / Làm lạnh / Sưởi / dB(A),49 / 51,10,59,116|117,30,dB(A),
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,45,RZA125DV1,Chế độ vận hành ban đêm / dB(A),45,10,59,116|117,31,dB(A),
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"1,430X940X320",RZA125DV1,Kích thước (CXRXD) / mm,"1,430X940X320",10,59,116|117,32,mm,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,93,RZA125DV1,Trọng lượng máy / kg,93,10,59,116|117,33,kg,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,-5 đến 46,RZA125DV1,Phạm vi hoạt động / Làm lạnh / °CDB,-5 đến 46,10,59,116|117,34,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,-15 đến 15.5,RZA125DV1,Sưởi / °CWB,-15 đến 15.5,10,59,116|117,35,,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,liquid_pipe_mm,FBA125BVMA9,o/9.5,RZA125DV1,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,10,59,116|117,36,mm,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,o/15.9,RZA125DV1,Hơi (Loe) / mm,o/15.9,10,59,116|117,37,mm,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZA125DV1,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),10,59,116|117,38,mm,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,Kết nối lỗ đường kính trong o/25,RZA125DV1,Dàn nóng 7 / mm,Kết nối lỗ đường kính trong o/25,10,59,116|117,39,mm,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FBA125BVMA9,75 (Chiều dài tương đương 90),RZA125DV1,Chiều dài tối đa ống nối các thiết bị / m,75 (Chiều dài tương đương 90),10,59,116|117,40,m,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA125BVMA9,30,RZA125DV1,Chênh lệch độ cao tối đa trong lắp đặt / m,30,10,59,116|117,41,m,
FBA125BVMA9/RZA125DV1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA125BVMA9,Cả ống lỏng và ống hơi,RZA125DV1,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,10,59,116|117,42,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",RZA140DV1,Nguồn điện / Dàn lạnh,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",11,59,116|117,4,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,"1 Pha, 220-240V, 50Hz",RZA140DV1,Dàn nóng,"1 Pha, 220-240V, 50Hz",11,59,116|117,5,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,cooling_capacity_kw,FBA140BVMA,14.0 (5.0-16.0),RZA140DV1,"Công suất làm lạnh 1,3 Định mức (Tối thiểu - Tối đa) / kW",14.0 (5.0-16.0),11,59,116|117,6,kW,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,cooling_capacity_btu,FBA140BVMA,"47,800 (17,100-54,600)",RZA140DV1,Btu/h,"47,800 (17,100-54,600)",11,59,116|117,7,Btu/h,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,heating_capacity_kw,FBA140BVMA,16.0 (5.1-18.0),RZA140DV1,"Công suất sưởi 2,3 Định mức (Tối thiểu - Tối đa) / kW",16.0 (5.1-18.0),11,59,116|117,8,kW,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,heating_capacity_btu,FBA140BVMA,"54,600 (17,400-61,400)",RZA140DV1,Btu/h,"54,600 (17,400-61,400)",11,59,116|117,9,Btu/h,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,power_input_kw,FBA140BVMA,4.27,RZA140DV1,Điện năng tiêu thụ / Làm lạnh 1 / kW,4.27,11,59,116|117,10,kW,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,4.56,RZA140DV1,Sưởi 2 / kW,4.56,11,59,116|117,11,kW,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,cop,FBA140BVMA,3.28,RZA140DV1,COP / Làm lạnh / kW/kW,3.28,11,59,116|117,12,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,3.51,RZA140DV1,Sưởi / kW/kW,3.51,11,59,116|117,13,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,cspf,FBA140BVMA,4.93,RZA140DV1,CSPF / Làm lạnh / kWh/kWh,4.93,11,59,116|117,14,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,----------,RZA140DV1,Dàn lạnh / Màu sắc,----------,11,59,116|117,15,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,airflow,FBA140BVMA,36 / 30.5 / 25,RZA140DV1,Quạt / Lưu lượng gió (C / TB / T) / m3/phút,36 / 30.5 / 25,11,59,116|117,16,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,"1,271 / 1,077 / 883",RZA140DV1,cfm,"1,271 / 1,077 / 883",11,59,116|117,17,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,external_static_pressure_pa,FBA140BVMA,Định mức 50 (50-150),RZA140DV1,Áp suất tĩnh bên ngoài 4 / Pa,Định mức 50 (50-150),11,59,116|117,18,Pa,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,noise_level,FBA140BVMA,40 / 37.5 / 35,RZA140DV1,Độ ồn 5 (C / TB / T) / dB(A),40 / 37.5 / 35,11,59,116|117,19,dB(A),
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,----------,RZA140DV1,Phin lọc khí 6,----------,11,59,116|117,20,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,"245X1,400X800",RZA140DV1,Kích thước (CXRXD) / mm,"245X1,400X800",11,59,116|117,21,mm,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,47,RZA140DV1,Trọng lượng máy / kg,47,11,59,116|117,22,kg,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,14 đến 25,RZA140DV1,Phạm vi hoạt động / Làm lạnh / °CWB,14 đến 25,11,59,116|117,23,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,15 đến 27,RZA140DV1,Sưởi / °CDB,15 đến 27,11,59,116|117,24,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,Trắng ngà,RZA140DV1,Dàn nóng / Màu sắc,Trắng ngà,11,59,116|117,25,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,Ống đồng cánh nhôm,RZA140DV1,Dàn tản nhiệt / Loại,Ống đồng cánh nhôm,11,59,116|117,26,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,compressor_type,FBA140BVMA,Swing dạng kín,RZA140DV1,Máy nén / Loại,Swing dạng kín,11,59,116|117,27,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,3.3,RZA140DV1,Công suất động cơ / kW,3.3,11,59,116|117,28,kW,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FBA140BVMA,3.75 (Đã nạp cho 30 m),RZA140DV1,Mức nạp môi chất làm lạnh (R32) / kg,3.75 (Đã nạp cho 30 m),11,59,116|117,29,kg,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,noise_level,FBA140BVMA,53 / 56,RZA140DV1,Độ ồn 5 / Làm lạnh / Sưởi / dB(A),53 / 56,11,59,116|117,30,dB(A),
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,49,RZA140DV1,Chế độ vận hành ban đêm / dB(A),49,11,59,116|117,31,dB(A),
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,"1,430X940X320",RZA140DV1,Kích thước (CXRXD) / mm,"1,430X940X320",11,59,116|117,32,mm,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,93,RZA140DV1,Trọng lượng máy / kg,93,11,59,116|117,33,kg,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,-5 đến 46,RZA140DV1,Phạm vi hoạt động / Làm lạnh / °CDB,-5 đến 46,11,59,116|117,34,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,-15 đến 15.5,RZA140DV1,Sưởi / °CWB,-15 đến 15.5,11,59,116|117,35,,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,liquid_pipe_mm,FBA140BVMA,o/9.5,RZA140DV1,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,11,59,116|117,36,mm,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,o/15.9,RZA140DV1,Hơi (Loe) / mm,o/15.9,11,59,116|117,37,mm,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZA140DV1,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),11,59,116|117,38,mm,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA,Kết nối lỗ đường kính trong o/25,RZA140DV1,Dàn nóng 7 / mm,Kết nối lỗ đường kính trong o/25,11,59,116|117,39,mm,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FBA140BVMA,75 (Chiều dài tương đương 90),RZA140DV1,Chiều dài tối đa ống nối các thiết bị / m,75 (Chiều dài tương đương 90),11,59,116|117,40,m,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA140BVMA,30,RZA140DV1,Chênh lệch độ cao tối đa trong lắp đặt / m,30,11,59,116|117,41,m,
FBA140BVMA/RZA140DV1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA140BVMA,Cả ống lỏng và ống hơi,RZA140DV1,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,11,59,116|117,42,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",RZA100DY1,Nguồn điện / Dàn lạnh,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",6,59,116|117,4,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,"3 Pha, 380-415V, 50Hz",RZA100DY1,Dàn nóng,"3 Pha, 380-415V, 50Hz",6,59,116|117,5,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,cooling_capacity_kw,FBA100BVMA9,10.0 (5.0-11.2),RZA100DY1,"Công suất làm lạnh 1,3 Định mức (Tối thiểu - Tối đa) / kW",10.0 (5.0-11.2),6,59,116|117,6,kW,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,cooling_capacity_btu,FBA100BVMA9,"34,100 (17,100-38,200)",RZA100DY1,Btu/h,"34,100 (17,100-38,200)",6,59,116|117,7,Btu/h,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,heating_capacity_kw,FBA100BVMA9,11.2 (5.1-12.5),RZA100DY1,"Công suất sưởi 2,3 Định mức (Tối thiểu - Tối đa) / kW",11.2 (5.1-12.5),6,59,116|117,8,kW,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,heating_capacity_btu,FBA100BVMA9,"38,200 (17,400-42,700)",RZA100DY1,Btu/h,"38,200 (17,400-42,700)",6,59,116|117,9,Btu/h,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,power_input_kw,FBA100BVMA9,2.78,RZA100DY1,Điện năng tiêu thụ / Làm lạnh 1 / kW,2.78,6,59,116|117,10,kW,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,2.69,RZA100DY1,Sưởi 2 / kW,2.69,6,59,116|117,11,kW,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,cop,FBA100BVMA9,3.60,RZA100DY1,COP / Làm lạnh / kW/kW,3.60,6,59,116|117,12,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,4.16,RZA100DY1,Sưởi / kW/kW,4.16,6,59,116|117,13,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,cspf,FBA100BVMA9,5.75,RZA100DY1,CSPF / Làm lạnh / kWh/kWh,5.75,6,59,116|117,14,,
